text,label
say george washington said free people armed guard government tyranny,fake
david perdue never voted republican primary name ballot,fake
rhode island burdensome level healthinsurance mandate nation,real
lbj startedwaronpoverty american lived poverty yr later still there betterway,fake
barack obama wont even use term war terrorism,real
sometime next decade latino state texas anglos happen sometime next five eight ten year,real
federal health care reform amounted government takeover health care,fake
vern buchanan old business caught illegally funneling campaign donation buchanan influence election,real
state rep elena parent supported governor nathan deal plan slash hope scholarship,fake
fought republican budget end medicare know,fake
three people tried convicted last administration military court two walking street right,real
say military commander said donald trump elected would follow order,fake
leticia van de putte voted give illegal immigrant country free health carenot emergency health care total free health care,fake
voucher school closed day year collected million taxpayer subsidy since first opening,real
despite rhetoric democrat politician people employed year point history wisconsin,real
even advocate wiping k entirely replacing governmentrun account,fake
say jason carter gotten david axelrod come campaign advisor,fake
say first local official endorse barack obama,fake
ill running career politician,real
streetcar project proposed downtown milwaukee would actually take precious revenue away milwaukee public school,fake
poll result past year show state union speech move presidential approval number,real
weve seen last year tremendous thing happening including unemployment rate come percentage point,fake
way im raising toll percentjon corzine,real
defense bill includes language would require military hospital provide abortion demand,fake
seventyfour percent rhode islander support national popular vote president believe one personone vote,real
campaign past sen mccain president george w bush others tended release tax record april,real
giving money politician paid paul workman workman gave thousand politician got million government construction project,fake
barack obama say he going reduce longterm debt deficit trillion doesnt say he going,fake
gov pat mccrory took directly disaster relief fund know house bill,real
iran president hassan rouhani cabinet member phd american university member barack obamas cabinet,real
paul ryan budget proposal would privatize medicare,real
im candidate milwaukee county executive voted increasing government pension,real
obama said would stand muslim political wind shift ugly direction,fake
illegal immigrant working mansion,fake
make year really take home,fake
illinois legislature barack obama voted present instead yes seven vote involving abortion right,real
georgia tightened voter identification law state sent van photographer home people needed photo id made free,fake
since rep john boccieris election ohio lost job district unemployment doubled,fake
say since vawa first passed incident domestic violence dropped percent,real
florida cfo shut krakow scam refunded million josephine victim con man,real
georgia rank th woman serving elected state federal office,real
simple review backroom health code record reveal restaurant already longstanding problem rodent infestation,fake
congressman tom cotton arkansan congress democrat republican vote disaster relief five time,real
president united state taking trip india expected cost taxpayer million day,fake
say u sen ron johnson voted cut medicare,fake
say president barack obamas economist say stimulus cost k per job created,fake
tim kaine hiked tuition governor claim champion affordability,real
president barack obama said time legal authority act immigration,real
say stopped capital metro raising fare senior disabled citizen,real
federal government may put irs agent charge policing president obamas health care bill,real
russia went war georgia u sent strong message vladimir putin sending warship black sea airlifting combat troop georgia afghanistan back georgia,fake
chinese government provides people access internet,fake
know truman said want friend washington buy dog,fake
thirtyseven percent central fall retired police officer firefighter disability pension municipality percent retiree collect disability pension,fake
billion budget deficit inherited came office became billion surplus,real
say charlie crist rode jet belongs serial polluter history environmental violation fined nearly million polluting water,real
number swat raid gone percent since,real
claim plan set panel bureaucrat power kill senior citizen lie plain simple,real
say state senate candidate aaron bean voted give health care subsidy illegal immigrant,fake
say mike dovilla support plan could allow foreign corporation take ohio turnpike,fake
building running atlanta streetcar projected create job,fake
using littleknown loophole obama minion allowing nestle company export precious fresh water lake michigan,fake
rick scott said would away department community affair,fake
he endorsed every major newspaper state texas,real
federal government owns ten thousand property vacant underused,real
say president obama fired cruise missile peace prize winner combined,real
say texas different felony commit oyster,real
barack obama reject everyone white including mother grandparent,fake
say texas nation uninsured resident,fake
percent tax filer owe income tax,real
michael thurmond authored major legislation provided million tax relief georgia senior citizen working family,real
georgia woman earn cent every dollar earned men,real
economy still three people looking every job opening,real
upwards percent woman seeking abortion decide abortion seeing ultrasound,fake
time left state department economic growth opium production afghanistan infant mortality declined school enrollment rose sevenfold,real
say jeff stone scott walker,real
john edward never ever beginning political career never taken pac money money washington lobbyist ever joe trippi senior campaign adviser,real
say vice president joe biden admits american people scammed economic stimulus package,fake
poll legalizing samesex marriage dramatically changing,fake
member congress three day read bill stimulus rushed law,real
last year korea sold nearly half million car country united state know much sell six thousand kind deal,real
say ted cruz supporter legalizing people country illegally proposed giving work permit,fake
state florida seen doubledigit drop alcohol use among teen,real
say free public university tuition program paid tax wall street speculation,fake
four state assembly democrat scored death blow northeast wisconsin economy killing hundred job potential bass pro shop near green bay,fake
traditionally presidential candidate release tax return mitt romney still wont,real
republican gubernatorial candidate eric greitens spent another image consultant rebrand charity mission continues,real
among hispanic support immigration reform close universal,real
transporting drug price admission people crossing border illegally,fake
forty year ago hardly anybody country health insurance,fake
three benchmark gao fulfilled even among republican math failing grade,real
say mitt romneys top five donor wall street firm barack obamas top five technology company university,real
arizona state board education failure report teacher whose certification revoked suspended resulted death student,real
oregon school district directing percent food budget purchase local food thats highest percentage country,real
million woman across country rely planned parenthood contraceptive care rely mammogram,real
virginia lost job tim kaine put partisan ambition first serving dnc chairman last year governorship,real
majority drunk driving death injury caused drunk driving offender prior conviction,real
roughly political arrest occurred cuba five time many occurred,real
austin biggest city america tier one research university utaustin without medical school,real
say president barack obama built trillion debt,fake
say excessive speculation pushing oil price recent report estimate add cent every gallon gasoline siphoned pump,real
last year handgun killed people japan great britain switzerland canada israel sweden west germany united state,real
every bit plastic ever created still exists,fake
there mosque inside pentagon,fake
work longer hour people industrialized world including japanese,fake
milwaukee lost headquarters millercoors area lack good transit,fake
health care reform bill page outlaw private insurance,fake
dont smart fifthgrader know cause climate sun sun people tell carbon dioxide warms earth doesnt sun warms earth,fake
say nikita khrushchev brought extra shoe united nation session banged desk protest,fake
george bush took office president clinton democrat democratic congress time left annual budget surplus,fake
percent income gain last year gone top percent,real
joe garcia raised utility rate family,fake
wisconsin one progressive tax code country,real
steve southerland pay tax,fake
obamacare hit american billion new tax,real
georgia hardearned lottery dollar doled scion wealthy family,real
war spending bill actually spends money international monetary fund war,fake
mental health provision related mass shooting got vote senate,real
there still billion billion stimulus plan spent dont stop,fake
say tommy thompson tax plan amount average tax cut almost top percent,real
say kkk marched mebane nc trump victory,fake
president unilaterally authorizing military attack involve stopping actual imminent threat nation,fake
candidate ran either primary said raise tax middle class,fake
ted cruzs money come washington outside state texas,fake
say opponent proposed austin school district bond say district debt load double new bond,real
say paul ryan tried change whole game social security,real
say federal government tell health insurance company much money theyre allowed keep receive revenue percent,real
student today take year get college,fake
day since passage economic stimulus saved created nearly job,fake
men outlive fertility,real
mexico receives approximately billion year remittance mexican national working united state majority amount come illegal alien,real
senior senator arizona john mccain said couldnt support repealing dont ask dont tell economy,real
say donald trump long history exporting job overseas,real
half people disability either anxious back hurt,fake
saysthere actually people poverty started war poverty,real
say share u economy government support research development rd fallen nearly twothirds since,real
metro atlantans spend hour every day five hour week commuting total hour year,real
last week supreme court reversed century law believe open floodgate special interest including foreign corporation spend without limit election,fake
exposure electromagnetic field power line associated childhood leukemia disease,fake
student occidental college los angeles day folk couldnt go outside pollution air,real
never single shred evidence presented anyone thatthe attack benghazi libya spontaneous fact cia understood early,real
job creation number latest startup ny report significant number overcounts compilation ive looked,fake
president said he going bring syrian iraqi refugee country,fake
say brought crime rate percent mayor dallas,real
union create eighthour work day hour work week henry ford,fake
say u senate candidate tommy thompson admitted washington dc changed insider selling influence make million powerful special interest,fake
rebuilding three high school benefit percent portland public school student,fake
former clinton administration official economist agree keep extending temporary unemployment benefit youre going extend joblessness even,real
im republican gotten endorsement presidential race major labor union,real
texas woman make average less per year men job,fake
rhode island invested less tourism economic development economic development personnel four nearby state,fake
one estimate say may three time much oil united state saudi arabia,fake
medicaid expansion going cost florida billion year,fake
sen obama never taken party leader single major issue,real
austin stop abuse everyone seen office sexual assault survivor report attacked ridesharing driver rate one per month,real
cobb one largest school system nation debt free,real
u rep bill young accepted lobbyist recipient earmark,real
say ohio rep marcy kaptur actually life fancy condo washington dc suburb,fake
arizona immigration law,real
say milken institute rated san antonio nation topperforming local economy,real
north carolina coast possibly best place u offshore windfarm,real
say oregon legislature simply authorizes million crc leave oregon holding bag great deal cost responsibility,fake
clause hidden obamacare bill law give obama right form private army,fake
gov scott walker proposal money taken away worker tax break given major corporation,real
republican party fought hard get civil right bill passed well voting right bill,real
sixteen thousand new internal revenue service agent empowered enforce new health care legislation,fake
top percent saw income go roughly percent median wage country year went percent,real
initial effort strip airport contractor special diversity status effect contract city diversity goal,real
strong bipartisan majority house representative voted defund obamacare,fake
city building code violation property involve exterior issue within household fine,fake
littleknown unit department justice community relation service deployed sanford fl following trayvon martin shooting help organize manage rally protest george zimmerman,fake
half young people medical dental law school woman,fake
say u fleet attack submarine scheduled fall boat navy say need carry current mission,real
wealth gap black white united state greater blackwhite wealth gap apartheid south africa,fake
say democratic senate candidate bruce braley voted cut billion medicare support obamacare,real
greg abbott defended billion public school funding cut fighting hundred school district court,real
say democratic recall opponent shelly moore opposes limit tax,fake
say barack obama admits he coming gun telling sarah brady working gun control radar,fake
wisconsin national average wage growth job growth,real
eighty county ohio auto manufacturing facility,real
gov sarah palin got precisely zero support call alaska democratic senator mark begich resign ted stevens corruption conviction overturned,fake
interlink tf green airport closest airrail link country,fake
u rep jack kingston voted fund obamacare,fake
delaying health care mandate business,real
requiring photo id would keep missourian voting,real
addition percent sale tax would cost typical household hillsborough county approximately month,real
say state district columbia voted democratic six consecutive presidential election,real
entirely possible democratic nominee hillary clinton earned money giving single speech wall street made six year back fact quite likely,fake
year inaction raised fuel standard middle next decade car truck go twice far gallon gas,real
president barack obamas initial response heard christmas underwear bomber say act isolated extremist,real
bushera tax cut failed increase employment workforce participation fell never returned record level set,real
say supreme court nominee merrick garlandvoted folk know washington dc keep gun away private citizen,fake
head irs ordered email erased congress could review making sure american people never know real truth,fake
tom ganley two f better business bureau complaint three year,real
democratic party candidate state assembly actually received vote statewide republican counterpart election,real
average college student taking six year get fouryear degree,real
say president barack obama said got bin laden terrorism problem solved,fake
year overwhelming majority new job part time,real
woman still get paid much men even work period,real
david perdue said hed raise tax,real
deficit spending exploded obama administration trillion four year compared trillion eight year president george w bush,real
pregnant woman trying buy health insurance barred maternity coverage preexisting condition,real
region represent currently future automotive plant entire state california,real
hosni mubarak rule egypt received american dollar country besides israel,real
american lost job barack obama president modern history,fake
senator barack obama supported amendment basically gutted legal temporary worker program,real
say texas unemployment dire various way doubling jobless rate rick perry governorship also texas rate increased faster national rate barack obamas presidency,real
atlanta mayor kasim reed became city resident last annexation opening door candidacy,real
death penalty deterrent affect impact people,fake
say jennifer horn chairwoman nh republican party owes back tax,real
state educational administrator joined fed seeking mandate arabic class texas child,fake
florida rank th state regulatory climate business,real
nearly half person go work today,fake
president obama raised muslim,fake
abortion account percent service provided pregnant woman planned parenthood,fake
dream act written member party came vote year half ago republican congress blocked bill hadnt changed thing changed politics,real
sort service romneys health care plan provide per state web site copay abortion,real
havent raised tax time ive governor new jersey,real
since rick perry became governor texas gone th country th population graduate high school,real
say president barack obamas health care law insurance premium could go percent cost much new explorer,fake
virginia recipient federal dollar,fake
result climate change ice fisherman wisconsin already noticing fewer day ice covered lake,real
reauthorization exportimport bank,fake
mccain bush millionaire tax cut millionaire,real
say president barack obama appointed eric holder attorney general eric holder said viewed mission brainwashing american people gun,real
one reason budweiser stayed new jersey money got rggi put solar roof save energy cost,fake
republican embraced health platform proudly feature individual mandate main component,real
family paying average higher premium uncompensated care,real
say raising state income tax rate millionaire offset property tax resident tax increase tax shift,fake
senate voted week allow illegal alien access social security benefit,fake
say u senate candidate joni ernst signed pledge protects tax break company ship job overseas,fake
say barack obama getting nominee confirmed faster president george w bush time second term,fake
state house incumbent jill chamber ratlanta personally profit taxpayer money,fake
support bridge nowhere,fake
pasco county budget doubled past three year,fake
result national rifle association privatesector safetyeducation program fatal firearm accident lowest level year,real
read arizona immigration law say stopped violating law suspicion youre illegal ask youre legal,real
hurricane katrina dallas san antonio took refugee bill white brought put buddy empty apartment building let federal government pay rent two year return new orleans welfare,fake
housing price dropped month prior barack obama taking office stabilized theyve flat since president came,real
cost cancer affiliated issue billion year state,real
say gop primary opponent glenn grothman joe leibham cast compromise vote cost million higher electricity cost,real
say rick scott letting duke energy keep collecting billion despite troubled power plant,real
congressman cicilline mayor providence espoused sanctuary city,fake
transcript released occidental college prof barack obama indonesian citizen,fake
say gov chris christie proposal reduce state income tax would second tax cut rich governor two year,real
roy cooper wont say pay free college tuition,real
jeb bush plan social security disastrous senior raise retirement age,fake
say obama administration catch release nonviolent illegal immigrant,real
audit show million people active social security number year age older,real
finance expert estimate paying cash billion project funded sale tax saved gwinnett county billion interest payment,real
never favored cap trade,fake
dont lobbyist running campaign,fake
got solar energy area southwestern desert mile side would enough provide percent electricity need united state america full year,real
threehour debate discussion national debt little economy,real
giving fact job created since know many direct job auto industry,real
polling show unlike donald trump nominee beat hillary clinton,fake
say al qaeda camp drug cartel mexico,fake
rhode island parole board never received objection attorney general parole convicted murder alfred brissette,real
iowa policy provides state round iowa citizen might exposed swine flu virus,fake
mr hurt would reopen darn medicare doughnut hole,real
twentythree million american suffer addiction get treatment,real
border security plan sen mccain kyl called additional troop keep u safe president obama say hell send,real
ive either balanced every budget turned back surplus,fake
agriculture always required significant workforce abroad,fake
say texas rank th nationally support perpupil investment education state,real
tuition virginia collegeshave doubled percent last year,real
california added twice many job florida past year,real
john mccain george w bush want spend trillion dollar iraq next year,real
say wisconsin gov scott walker budget repair bill showing stone go unturned asks everyone tighten belt,fake
hope scholarship helped turn university system one best southeast two institution ranked top public university country,real
new jersey highest property tax nation little highest property tax nation double national average,real
eight nine state competitive senate race hispanic make less percent electorate,real
chris christie led new jersey recordbreaking credit downgrade,real
say marco rubio know full well voted amendment increase military spending billion,real
cost year homeless person street,real
bill gunter would drain million local public school give tax dollar private forprofit school run outofstate corporation,fake
past year county hemorrhaged job apparent end sight,fake
majority american agree ban assault weapon way ronald reagan,real
say wisconsin state senate president michael elllis rneenah broke senate rule debate photo id bill voter,fake
inspection abortion center around virginia found multiple violation parental consent law gov terry mcauliffe administration done nothing,fake
ninety percent topsoil inadequate moisture grow crop,real
austin energy considering first rate increase since,real
say million texan jobless state highest unemployment rate year joblessness doubled rick perry watch,real
stabilizing recent financial crisis cost less percent gdp less percent fix saving loan crisis,real
clinton said iran could enrich uranium said shes always argued,fake
bill ayers obama ran radical education foundation together,fake
say illegal immigrant draw welfare benefit theyre sending kid school theyre using public service,real
since famous day february governor campaigned barack obama behalf stimulus program floridian lost job,real
say traffic fatality fallen dramatically even population risen likely stay alive biking walking driving around portland took portland bureau transportation,real
solution terrorist still today way isi know advertising buy gun online gun show united state america,real
according recent congressional budget office report obamacare million people lose employersponsored insurance,fake
opponent promise bring back old job wishing away global economy,fake
criminal learned spy american hacking home computer looking video camera attached screen,real
confederate battle flag south carolina first flown statehouse flown symbol massive resistance racial desegregation,real
woman make cent every dollar earned men,real
say number democrat voted gop measure allowing health plan renewal close number voted gop bill delay mandate employer individual,real
read koran talk dont take christian jew friend,real
want vote texas use concealedweapon permit valid form identification valid student id isnt good enough,real
ford moving smallcar production mexico,real
recent survey climate scientist said percent dont agree idea percent change climate caused co,fake
say romney would add trillion deficit obama would cut deficit trillion,real
releasing photograph depicting abuse prisoner,fake
people killed terrorist year ever percentincrease,real
say texas board nursing backlog complaint nurse many sexual assault malfeasance,real
three president last century harding kennedy reagan cut tax recession produced rapid dramatic economic recovery two herbert hoover barack obama opposite,fake
already almost halfway goal creating new job seven year,fake
say president barack obama promised work employer lower premium per family per year health care law raise premium individual market per family,fake
weve seen increase alcohol use underage kid even though alcohol illegal kid,fake
say ocean spray moving bordentown processing facility pennsylvania largely cost associated regional greenhouse gas initiative,fake
texas sexting felony sex offense teenager mean year prison,real
say texas school spend school day mandated testing,fake
blocking u supreme court nomination remaining month president obamas term would leave nation highest court unprecedented yearlong vacancy,fake
cent thedollar clinton foundation go charitable cause,fake
atlanta trading point sexual slavery america girl sold slavery atlanta every month,real
wisconsin school voucher program research show going improve student learning,real
today people retire galveston county texas retire making least percent would ever get social security,real
joined gang seven republican seven democrat wouldnt blow united state senate sen obama opportunity join group chose,real
top onetenth percent american almost much wealth bottom percent,real
stimulus money went critically important project like studying ant africa,real
donald trump tax plan percent single parent would see tax go,real
say john raese said want laser system put sky need right,real
ninety percent people living gaza dont access even water,real
contrary medium report georgia gas tax change led price increase pump,real
savannah home fastestgrowing port nation,real
georgia lottery corp past year paid agreed upon percent proceeds account fund hope scholarship,fake
obama white house renaming christmas tree holiday tree,fake
virginia law nonfederally licensed gun dealer cannot get background check even want one,fake
financial service regulatory bill end taxpayer bailouts,fake
obama tell russia hell turn america defense system reelected,fake
david dewhurst currently owes million vendor service provided u senate campaign,real
say ron paul insisted fema shut,real
slowest job recovery since hoover,fake
say wisconsin gov scott walker denying democrat right vote,fake
mark herring voted allow sex offender including rapist serve shorter sentence,fake
say he first aggie governor texas,real
ken mercer want sean hannity james dobson included social study text,fake
froze spending level would balance budget would cut national debt half,real
folk washington already forcing buy government health care,fake
say proposition block market entry new marijuana dispensary,fake
florida proposed medical marijuana amendment would make florida one lenient medicalmarijuana state allowing use limitless condition specified physician,real
portland school spend k deem pbj sandwich racist,fake
percent gun recovered mexico come united state,real
taxpayer even footed bill perry trip bachelor party la vega,fake
drawn presurge level basra mosul sadr city quiet long tough setback,fake
sen obama made argument criticizing back november,real
fought hard state senate seat lost four point raised,fake
newspaper endorsed alex sink also endorsed barack obama,real
took obama six month pick family dog he cramming health care reform country throat fraction time,fake
say crime statistic show black kill percent white homicide victim,fake
torture illegal law illegal international law,real
child born today carry share national debt,real
certainly going restrictive state land term get medical marijuana prescribed achieved term moving marketplace,real
dream act failed despite strong bipartisan support,fake
across country half u attorney seat remain without prosecutor chosen obama,fake
auto company repaid taxpayer every dime administration invested,fake
say thom tillis give tax break yacht jet owner,fake
since parole abolition virginia crime rate fallen third lowest country recidivism rate percent thats second lowest country,real
republican plan end medicare,fake
say investigation year housing discrimination recent year put damage pocket individual treated unfairly,fake
sharron angle would eliminate department education,real
say sen thad cochran voted spend hundred million dollar bridge nowhere alaska instead shifting money repair bridge damaged hurricane katrina,real
obamacare drive million american workforce,fake
say david rivera received campaign contribution congressman spencer bachus currently house ethic investigation insider trading,real
say government barrier innovation development,fake
say ted cruz never denied father photographedwith lee harvey oswald,fake
say cnn deleted online poll showing bernie sander first democratic presidential debate help hillary clinton,fake
senator turned state pension plan parttime legislator,real
bill white long history trying limit even disenfranchise military voter,real
prototype car get mile per gallon could car garage couple year,fake
became governor inherited large deficit know turned largest surplus virginia history,fake
ever wonder one ever came forward obamas past saying knew attended school friend etc one person ever come forward past,fake
supreme court time last year said marriage fundamental right never said man woman,real
today gasoline hit gallon florida,fake
mcdonalds hamburger percent real beef percent meat filler cleansed ammonia cause stomach intestinal cancer,fake
average south korean inch taller average north korean huge gulag,real
bill richardson passed first law nation giving national guard soldier life insurance,real
seminole gambling compact offer billion guaranteed revenue largest share state history,real
republican idea health care dont give people option even enroll something afford,real
say allegation made unwanted sexual advance female sheriff deputy found two separate judge merit,fake
count united state airstrikes isi percent combat mission return base without fired weapon,real
say iraq overrun isi hillary clinton failed renegotiate status force agreement,fake
say sen rand paul budget included big cut cdc,real
say george lemieux even compared marco rubio barack obama,fake
say republican u senate candidate ted cruz opposes dream act supported latino,real
ban apply oregon commercial fisherman washington commercial fisherman would still allowed use gillnets columbia river,real
say new jersey public school student best advanced placement score nation,real
currently cost penny u mint make one cent coin nickel make five cent piece,real
say eight country lead united state percentage college graduate,real
say rick scott raised property tax,fake
crime rate continues plummet,real
president hoover truman eisenhower collectively ordered deportation least million illegal alien,fake
thomas jefferson expressed strong support balanced budget amendment,real
say director antiabortion group receiving texas grant provide womens health service belief hiv spread sewer system,real
say politifact said kept campaign promise toughen ethic rule,real
first time ever voted democrat florida voted four time life he asking floridian come vote,real
say heard case wisconsin appeal court judge,real
member union median weekly income roughly nonunion member doesnt include benefit,real
water usage georgia dropped even state population grew,real
new health care law first person patient go bureaucrat called panel,fake
house republican pledged introduce bill reform america health care system party failed produce legislation,real
mccain hasnt held executive responsibility,fake
say hillary clinton called barack obama naive saying would sit talk iranian democratic primary,real
say governorwe expanded participation virginia early childhood program nearly percent,real
state department asked secretary state send email hillary clintonsthe one who done,fake
death year foodborne illness united state,fake
million job sitting vacant part arent enough qualified applicant fill,real
say bernie sander came samesex marriage year ago wasnt popular,real
first latina run governor texas,fake
arent state cutting back public television,real
georgia eighth populous state nation moving number position four year,real
medicare premium support backed republican vice presidential candidate paul ryan voucher,fake
percent americanscant pay unexpected expense saving credit card without selling something borrowing money,real
obama support hatecrimes expansion potentially putting church risk preach truth homosexuality,fake
people going deport good reason ended becoming citizen ended becoming citizen turn might dont even know,real
enacting righttocarry act would amount expanding right sex offender terrorist child predator abuser carry concealed weapon across state line,real
son resign job federal regulation washington put u,real
say thatrepublican darryl glennhas described democrat evil said he tired hearing republican reaching across aisle,real
result welfare reform poverty level went lowest level ever africanamerican child,real
fill fec report past six year theyre much detailed tax return,fake
atlanta beltline paid nearly million less quarteracre,fake
raising tax,fake
average federal employee make year average private employee make year,fake
ran incumbent president gerald ford know much money raised none,real
median income providence median income mississippi,real
say bernie sander want higher standard toy gun real gun,real
saturday night live executive producer lorne michael could put jail amendment making fun politician,real
eighty percent u community depend solely truck deliver supply product sold store ordered online,real
langevin vote party line percent time,real
substantial number probationer participating pilot project ease farm labor shortage able finish work,fake
foster child disproportionately victim identity theft,fake
k home owner suicide attributed foreclosure,fake
say david perdue built business career outsourcing american job,real
president obamas proposed spending freeze reduce trillion government spending proposed little onehalf percent,real
europe u household waste time food person africa,real
say oregon law girl year age given complete control whether sterilized,fake
senate bill make harder nurse give patient quality care need,fake
say panhandle highestever bed tax collection,real
everyone california road properly licensed tested insured,fake
say u house candidate carlos curbelo supported raising flood insurance rate,fake
say gov rick perry never held privatesector job,fake
average grocery store roughly percent processed food contain genetically modified organism gmos,real
president obama percent gm union buddy almost percent,real
want talk first bush first time american history president took u war cut tax,real
senate immigration bill immediate legalization border security sometime future like designed never come,fake
privatesector job created first eight month eight year bush administration,real
say four super pac republican side texas u senate race,real
suspending system development charge two year,real
walker say he lower tax milwaukee county spending gone million,fake
nearly travis county government race settled time democratic primary,real
west raised million would leave beach ruin end social security medicare give corporation free reign,fake
say unemployment insurance trust fund broke billion dollar debt federal government,real
hillary clinton start percent country,real
never said dont wear flag pin refuse wear flag pin,fake
report came fbi warning report saying fact alqaida planning attack mall christmas holiday,real
say gov jim doyle dnr put hunter first mismanaged deer herd result deer population dwindled,fake
say opposing paycheck fairness act part koch brother agenda,real
rhode island almost dead last among northeastern state length time firstdegree murderer must spend prison theyre eligible parole,real
firefighter policeman others supported wisconsin gov scott walker election bid dont worry collective bargaining right,real
state rep kathleen peter percent proabortion voting record even voting ban sexselection abortion,real
onethird economic stimulus package tax cut,real
john mccain want give oil company another billion tax break,real
know saudi arabia started alqaida,real
hyde amendmentlanguage human trafficking bill democratic sponsor admits bill voted,real
report health insurance industry ignores key policy part senate finance committee bill,real
crime atlanta percent since,real
come aid united state still half european country give percentage,real
even among second third generation muslim united state there real assimilation,fake
obama health human service department planning compile federal health record u citizen including individual body mass index,fake
dont spend money pier money wipe general fund city county send county never see,real
barack obama raise social security tax,real
jennifer carroll outsider,real
paul broun jr side sexual deviant support sale crush video,fake
say new york bureaucrat telling whether even drink big gulp,fake
received contribution candidate race republican democrat,fake
say charlie bass support paul ryan plan force senior pay year health care millionaire pay less tax,fake
obama czar romanov,real
capandtrade bill congress prevents selling home without permission epa administrator,fake
president barack obama deserves called successful food stamp president american history million american food stamp,real
prior everybody prayed school started bible principal textbook school,fake
say university wisconsin football program spending almost bowl championship series payout rose bowl junket politically connected official,fake
congressman renacci fbi investigation,fake
medicare part far expensive affordable care act unlike act never budgeted,real
president obamas bill wont bring cost health care average american really american,fake
birmingham ala cradle civil right movement,fake
number illegal immigrant united state million could million,fake
say texas uninsured people state million,fake
position hasnt changed using executive authority address immigration issue,fake
say trimet spends million police contract year transit police must respond nontransit call,real
say never donates democrat paul workman contributes democrat kirk watson democrat running republican,real
form student fill get college financial aid longer form get u citizenship,fake
united state borrowing cent every dollar spend,real
say mark zandi wrote report criticizing donald trump economic proposal one sen john mccains former economic adviser,real
wisconsin state allows parent guardian purchase alcohol child regardless whether child seven year old bar restaurant,fake
know hillary occasion said last year said nafta boon economy,fake
election american people overwhelmingly said dont want obamacare dont want amnesty,fake
monica lewinsky scandal clinton brought rev jeremiah wright white house spiritual counseling,fake
year broadcast never endorsed candidate,real
year chemical came market four regulated,fake
fifa pressured brazil passing socalled budweiser bill allowing beer sale soccer stadium,real
say patent ultrasound revolutionized modern medicine,fake
youre small business dont adopt health care plan senator obama mandate he going fine,fake
white men account percent arrested violent crime,fake
woman receive cent every dollar man earns,real
say president barack obama could basically legalize immigrant illegally sign pen,fake
fully inflating tire step every expert say would absolutely reduce oil consumption percent,fake
bill mccollum said tax cut dont work,fake
say rus feingold voted give social security benefit illegal immigrant,fake
health care bill six year cost year tax revenue,real
stimulus money spent year next year,fake
cannot get ebola riding plane bus,real
gun epidemic leading cause death young africanamerican men next nine cause put together,real
tuition rutgers increased percent since gov chris christie took office cut funding higher education,real
teacher involved developing common core state standard,fake
say congressman eric cantor want eliminate social security,fake
say state bill check spending habit milwaukee county board supervisor bringing line county board around state,real
number illegal immigrant could million could million,fake
say tuition paid every oregon university student annually go pay cost pers,real
eleven year ago city detroit lifted residency requirement police officer today percent officer live outside city want tax base milwaukee resemble tax base detroit way go,real
say union call obamacare bad worker,real
betty sutton gutted medicare billion vote president health care bill,fake
barber regulation missouri word longthe book revelation also word long,real
dan gelber record scholarship help needy child attend jewish private school,fake
one would go back century find scenario president nominee supreme court confirmed opposition party senate vacancy occurred election year,real
president worst record female labor force participation barack obama,fake
caution kissing cuddling chicken hazardous health,real
since passage obamas stimulus package million additional job lost nearly million american work stuck parttime work given looking,real
new health care law crush small business billion penalty,fake
germany crimeriddled right migration europe,fake
eric cantor voted fully fund obamacare october,fake
say hillary clinton democrat admitted there one candidate scare hillary clinton thats sen marco rubio,real
georgia substantially increase funding education going billion uncollected tax,real
say president obama granted congress exception obamacare,fake
democrat sly new hampshire day voter registration honest massachusetts election close theyre busing place,fake
since ohio victor presidency time,real
incoming house speaker dean cannon incoming senate president mike haridopolos said plan champion effort next legislative session allow oil rig florida coast,real
immigration president said time time couldnt eventually,real
every taxpayer owes pay national debt,real
get money active duty officer military personnel,real
cent every dollar u spends borrowed place like china,real
georgia state weak gun law crime,real
every single strawberry served member congress passed rough hand undocumented immigrant,real
say six study verify math add mitt romneys tax plan,fake
broward county one three county nation pivotal obama victory,fake
say marco rubio immigration reform pathway citizenship,fake
texas fulltime state employee per caput california illinois,real
say nsa data collection every member party served intelligence committee voted favor,real
paul ryan budget proposal would leave country without medicare,fake
letting occupy atlanta protester stay woodruff park,real
seized currency drug outbound arm past year year country history,real
anyone die toothache,real
congress includes people accused spousal abuse arrested drunk driving past year terrible creditand,fake
one every four student fails earn high school diploma major city across america half kid dont graduate,real
report came continue president obamas policy looking percent unemployment next year fourth quarter,fake
husband didnt wrap nomination june,fake
say gop congressional candidate scott jones want build wall want round people deport folk,real
governor cut funding repeatedly people aid need drug save life,real
percent poorest county america red state,real
today american company nearly trillion sitting balance sheet,real
budget deal struck trillion dollar cut went effect immediately special committee set get agreement another trillion cut,real
say jon corzine gave away percent raise year stood front step capitol publicsector union rally said fight get great contract,real
cut state spending anybody gop field,real
decade social security medicare medicaid mandatory spending program paying interest due debt eclipse entire budget,real
rhode island spends percent per caput human service program national average,real
weve seen remarkable reduction number american executed nearly twothirds past generation,real
arizona spending less percapita basis every single state country higher education,real
bipartisan senator united state senate,real
